Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2003,2003,2003,2,0,1,Import,222,El Salvador,SLV,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2453847,,,0
H2,2003,2003,2003,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1068193,,,0
H2,2003,2003,2003,2,0,1,Import,233,Estonia,EST,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2942,,,0
H2,2003,2003,2003,2,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,65147,,,0
H2,2003,2003,2003,2,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,519591,,,0
H2,2003,2003,2003,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3924933,,,0
H2,2003,2003,2003,2,0,1,Import,246,Finland,FIN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,173943,,,0
H2,2003,2003,2003,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,288960910,,,0
H2,2003,2003,2003,2,0,1,Import,251,France,FRA,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,17785655,,,0
H2,2003,2003,2003,2,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,584795,,,0
H2,2003,2003,2003,2,0,1,Import,258,French Polynesia,PYF,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,237481,,,0
H2,2003,2003,2003,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,517029000,,,0
H2,2003,2003,2003,2,0,1,Import,276,Germany,DEU,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4746000,,,0
H2,2003,2003,2003,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,91297224,,,0
H2,2003,2003,2003,2,0,1,Import,300,Greece,GRC,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,90420,,,0
H2,2003,2003,2003,2,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,15367,,,0
H2,2003,2003,2003,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6693402,,,0
H2,2003,2003,2003,2,0,1,Import,320,Guatemala,GTM,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3206413,,,0
H2,2003,2003,2003,2,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14972060,,,0
H2,2003,2003,2003,2,0,1,Import,340,Honduras,HND,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1712513,,,0
H2,2003,2003,2003,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,353201360,,,0
H2,2003,2003,2003,2,0,1,Import,344,"China, Hong Kong SAR",HKG,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2901808,,,0
H2,2003,2003,2003,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,21340000,,,0
H2,2003,2003,2003,2,0,1,Import,348,Hungary,HUN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,481000,,,0
H2,2003,2003,2003,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,320123,,,0
H2,2003,2003,2003,2,0,1,Import,352,Iceland,ISL,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10374,,,0
H2,2003,2003,2003,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4467318,,,0
H2,2003,2003,2003,2,0,1,Import,364,Iran,IRN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,289998,,,0
H2,2003,2003,2003,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,232506504,,,0
H2,2003,2003,2003,2,0,1,Import,372,Ireland,IRL,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,53715933,,,0
H2,2003,2003,2003,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,22593000,,,0
H2,2003,2003,2003,2,0,1,Import,376,Israel,ISR,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2792000,,,0
H2,2003,2003,2003,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,1628280671,,,0
H2,2003,2003,2003,2,0,1,Import,381,Italy,ITA,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,6277159,,,0
H2,2003,2003,2003,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,752548,,,0
H2,2003,2003,2003,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,172237483,,,0
H2,2003,2003,2003,2,0,1,Import,392,Japan,JPN,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,75802996,,,0
H2,2003,2003,2003,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,56055230,,,0
H2,2003,2003,2003,2,0,1,Import,400,Jordan,JOR,842,USA,USA,,,,,,,,01,Live animals,1,No Quantity,,,,,,,211251,,,0
H2,2003,2003,2003,2,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,366187,,,0
